date,datetime,open,high,low,close,volume,funding_rate,open_interest,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_mid,bb_upper,bb_lower,bb_width_20,bb_pos_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,log_return,ret,volatility_20,funding_rate_zscore,oi_change,oi_rsi,natr_14,buy_stars,sell_stars,instrument,btc_ret,btc_corr_24h
2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,1613.21,1619.28,1607.71,1611.98,8617.945231,,0.0,1608.812,1593.6915,,1,0.0174778607451919,7.962179692329983,5.517067728094009,2.445111964235973,20.504927930056144,1593.6915,1616.0751532094296,1571.3078467905707,0.028090321382061,0.908523573629518,77.6684955249104,15257.4166521,0.5648364613424804,0.9,-0.0008371288830148,-0.0008367785883854,,,,,0.0127203364372114,0,2,ETH,,0.0
2025-04-20 04:00:00+00:00,2025-04-20 04:00:00+00:00,1611.99,1617.59,1586.0,1597.69,20283.675472,,0.0,1608.958,1594.708,,1,0.0083689402498059,7.083065907734863,5.8302673640221805,1.2527985437126825,21.296718792194984,1594.708,1615.8444345148373,1573.5715654851629,0.0265082190781474,0.570541698930032,65.68839841493632,15505.7868864,1.3081358347437786,0.65,-0.0089044010250862,-0.0088648742540229,0.0050116674163696,,,,0.0133296939908211,0,1,ETH,,0.0
2025-04-20 08:00:00+00:00,2025-04-20 08:00:00+00:00,1597.68,1597.7,1565.87,1572.85,31980.736267,,0.0,1602.1219999999998,1594.0994999999998,,1,-0.0112214748224053,4.33204438524308,5.53062276826636,-1.19857838302328,22.04909602132393,1594.0994999999998,1616.9479296834595,1571.25107031654,0.0286662528699867,0.0349899250322942,50.97069499546197,16375.54074865,1.95295756994385,0.05,-0.0156695756915964,-0.0155474466260664,0.0060748340567251,,,,0.0140185624956759,1,0,ETH,,0.0
2025-04-20 12:00:00+00:00,2025-04-20 12:00:00+00:00,1572.64,1584.23,1571.25,1573.79,15586.90263,,0.0,1593.928,1592.6905000000002,,1,-0.0059311006960675,2.20230337035332,4.864958888683752,-2.662655518330432,21.401303448372214,1592.6905000000002,1616.8610568616034,1568.519943138397,0.0303518566370594,0.1090181101697109,51.41432464417112,15869.64925495,0.9821831837359728,0.1,0.0005974627081344,0.0005976412245287,0.0054994954244401,,,,0.0135985763338007,1,0,ETH,,0.0
2025-04-20 16:00:00+00:00,2025-04-20 16:00:00+00:00,1573.79,1588.0,1571.61,1586.3,7724.400842,,0.0,1588.522,1592.3359999999998,,0,-0.0044808715734512,1.5065541037549792,4.193277931697998,-2.686723827943019,21.04335320205993,1592.3359999999998,1616.662589896654,1568.0094101033455,0.0305545938754813,0.3759382218049807,56.99171555916983,15452.1634425,0.4998912204587885,0.45,0.0079175373812419,0.0079489639659675,0.0057285632270411,,,,0.0132656831633738,1,0,ETH,,0.0
2025-04-20 20:00:00+00:00,2025-04-20 20:00:00+00:00,1586.3,1600.9,1574.73,1587.46,12543.181608,,0.0,1583.618,1592.5495,,0,-0.00079309129362,1.036818306804662,3.561986006719331,-2.525167699914669,21.40954225905565,1592.5495,1616.624920224785,1568.4740797752147,0.0302350667590365,0.3943009103791202,57.4791432639006,14551.764727750002,0.8619697914769291,0.45,0.0007309941845975,0.0007312614259598,0.005541622966762,,,,0.0134866656539727,0,0,ETH,,0.0
2025-04-21 00:00:00+00:00,2025-04-21 00:00:00+00:00,1587.46,1645.8,1586.31,1634.72,55752.61887,,0.0,1591.024,1595.2154999999998,,0,0.0230811595654134,4.427004582050813,3.7349897217856274,0.6920148602651857,24.12957495483739,1595.2154999999998,1624.9140450653729,1565.5169549346267,0.0372345241948477,1.1650915038605776,71.6007773705652,14673.46229995,3.799554442593278,1.0,0.0293362812441064,0.0297708288712785,0.0086192327876334,,,,0.0147606776419432,0,2,ETH,,0.0
2025-04-21 04:00:00+00:00,2025-04-21 04:00:00+00:00,1634.7,1658.83,1631.35,1645.68,49617.421911,,0.0,1605.59,1598.2995,,1,0.0280102945953375,7.90698522981279,4.56938882339106,3.3375964064217296,24.368891029491863,1598.2995,1634.7430868020697,1561.85591319793,0.0456029508888288,1.1500526451653932,73.77590607766594,16555.9877419,2.9969472486034707,1.0,0.0066821368011051,0.0067045120876969,0.0086916494514961,,,,0.0148077943643307,0,2,ETH,,0.0
2025-04-21 08:00:00+00:00,2025-04-21 08:00:00+00:00,1645.67,1655.0,1617.68,1626.41,22902.732778,,0.0,1616.114,1600.4055,,1,0.0184412884480513,9.006149723303906,5.456741003373629,3.549408719930277,25.29397024167101,1600.4055,1638.210008977105,1562.6009910228952,0.0472436629055634,0.8439338415392303,64.43185907882119,17233.624371600003,1.328956247633107,0.9,-0.0117785408000416,-0.0117094453356667,0.0092100518859491,,,,0.0155520257755861,0,0,ETH,,0.0
2025-04-21 12:00:00+00:00,2025-04-21 12:00:00+00:00,1626.4,1642.1,1608.64,1623.48,53676.95771,,0.0,1623.55,1602.358,,1,0.010236274369489,9.530952107397296,6.271583224178364,3.259368883218934,25.87725808155164,1602.358,1640.690428360332,1564.0255716396678,0.0478450238465214,0.7755108520838964,63.12274667016624,19268.9614018,2.7856694811265643,0.85,-0.0018031384409078,-0.0018015137634421,0.0092333729707332,,,,0.0159393759587747,0,0,ETH,,0.0
2025-04-21 16:00:00+00:00,2025-04-21 16:00:00+00:00,1623.41,1626.3,1562.97,1573.45,86813.884225,,0.0,1620.748,1601.4955,,1,-0.0255827491391908,5.842510076616918,6.185768594666075,-0.3432585180491569,28.552453932869376,1601.4955,1641.574823085601,1561.4161769143989,0.0500523705319198,0.1501250789577885,45.95375334548615,23123.5248303,3.754353406849249,0.1,-0.0313013326985687,-0.0308165176041589,0.0116548995009813,,,,0.0181464005420378,0,0,ETH,,0.0
2025-04-21 20:00:00+00:00,2025-04-21 20:00:00+00:00,1573.6,1580.86,1571.1,1579.51,17861.176044,,0.0,1609.706,1601.312,,1,-0.0209628532290355,3.369542558750936,5.622523387483048,-2.252980828732112,27.21013579480728,1601.312,1641.7570044381257,1560.8669955618743,0.0505148333842818,0.2304735120828862,47.80561909293986,23348.36838785,0.7649860473031845,0.2,0.0038440116348402,0.0038514093234611,0.0116482296875767,,,,0.0172269474677635,0,0,ETH,,0.0
2025-04-22 00:00:00+00:00,2025-04-22 00:00:00+00:00,1579.51,1593.71,1537.43,1579.05,51461.356044,,0.0,1596.38,1600.5925000000002,,0,-0.0204282931550019,1.356937893086524,4.769406288603744,-3.4124683955172195,29.286554666606754,1600.5925000000002,1642.0708475442311,1559.1141524557693,0.0518287415994151,0.2403163183269518,47.672089342526135,25594.9923911,2.01060251386886,0.2,-0.0002912719740971,-0.000291229558534,0.0115463378599993,,,,0.018546945737378,0,0,ETH,,0.0
2025-04-22 04:00:00+00:00,2025-04-22 04:00:00+00:00,1579.06,1623.81,1573.81,1619.35,46056.335284,,0.0,1594.968,1602.124,,0,0.0135570730241785,2.979462010949419,4.411417433072879,-1.43195542212346,30.766086476134845,1602.124,1643.9958145773503,1560.2521854226495,0.0522703792931761,0.7056992295876992,58.58595571133672,27538.3844494,1.672441437827464,0.8,0.0252014337769577,0.0255216744244957,0.0128907866676367,,,,0.0189990344744093,0,0,ETH,,0.0
2025-04-22 08:00:00+00:00,2025-04-22 08:00:00+00:00,1618.98,1639.0,1613.08,1630.92,39915.294328,,0.0,1596.456,1603.778,,0,0.036920240328067,5.139679345332752,4.557069815524854,0.5826095298078977,30.41993744212522,1603.778,1647.4183183306443,1560.1376816693555,0.054421894215589,0.810973900263014,61.0947575514506,29048.455784,1.374093501727052,0.9,0.0071194386128549,0.0071448420662612,0.0129215603727104,,,,0.0186520107927582,0,0,ETH,,0.0
2025-04-22 12:00:00+00:00,2025-04-22 12:00:00+00:00,1630.92,1726.01,1626.49,1703.16,134651.296972,,0.0,1622.398,1608.894,,1,0.082202835194022,12.536320512210295,6.152919954861943,6.383400557348352,35.35565619625913,1608.894,1670.322117145164,1547.465882854836,0.0763606765208446,1.267287069675563,72.35530639183915,34975.631933150005,3.849860303578307,1.0,0.0433410763439104,0.0442940181002133,0.0161361929572454,,,,0.0207588577680659,0,2,ETH,,0.0
2025-04-22 16:00:00+00:00,2025-04-22 16:00:00+00:00,1703.19,1710.68,1682.93,1698.5,32892.032463,,0.0,1646.196,1613.971,,1,0.0707306310281787,17.816807802360017,8.485697524361559,9.33111027799846,34.81239503938348,1613.971,1686.4118229936682,1541.5301770063318,0.0897671928351478,1.0834348403757668,70.92914389030976,36169.60772995,0.909383168006104,0.95,-0.0027398404985281,-0.0027360905610747,0.0161420983774707,,,,0.0204959641091454,0,1,ETH,,0.0
2025-04-22 20:00:00+00:00,2025-04-22 20:00:00+00:00,1698.43,1778.94,1692.39,1756.29,64974.286474,,0.0,1681.6439999999998,1621.4339999999995,,1,0.1063522860418528,26.360929664416066,12.06074395237246,14.300185712043602,38.507938250856085,1621.4339999999995,1716.6505501160375,1526.2174498839618,0.1174473337996341,1.2081542013213808,76.9870482704003,38914.36152970001,1.66967371222089,1.0,0.0334581210227643,0.0340241389461288,0.0175504012019285,,,,0.021925728809511,0,1,ETH,,0.0
2025-04-23 00:00:00+00:00,2025-04-23 00:00:00+00:00,1756.3,1808.0,1745.08,1795.19,67015.416973,,0.0,1716.812,1630.4555,,1,0.0981635998825487,35.85776668267181,16.82014849843233,19.03761818423948,40.25165694722351,1630.4555,1751.9872350283454,1508.9237649716547,0.1490770340292578,1.177742730989475,80.00714588148799,41319.8822755,1.6218685359792464,1.0,0.0219072362794771,0.0221489617318324,0.0179844397173831,,,,0.0224219480652318,0,1,ETH,,0.0
2025-04-23 04:00:00+00:00,2025-04-23 04:00:00+00:00,1795.38,1820.05,1773.88,1792.07,66456.092886,,0.0,1749.042,1639.3925,,1,0.0889541101550726,42.64078409945114,21.984275618636094,20.656508480815045,40.67439573670754,1639.3925,1779.4484727930228,1499.336527206977,0.1708632591560872,1.0450588680913646,79.11039485696662,44339.1872506,1.498811706006197,0.95,-0.001739489630924,-0.0017379775956862,0.0180012772718024,,,,0.0226968788812421,0,1,ETH,,0.0
2025-04-23 08:00:00+00:00,2025-04-23 08:00:00+00:00,1792.07,1812.81,1778.68,1797.29,35427.384016,,0.0,1767.868,1648.658,,1,0.1050657583266212,47.885589379270414,27.16453837076296,20.72105100850745,40.20693889837128,1648.658,1803.926517813496,1493.3894821865038,0.1883574614183125,0.978628900736118,79.5239093537009,45679.65918985,0.7755614784418522,1.0,0.0029085985691464,0.0029128326460461,0.0179521449730431,,,,0.0223708688627718,0,1,ETH,,0.0
2025-04-23 12:00:00+00:00,2025-04-23 12:00:00+00:00,1797.29,1835.51,1761.51,1794.81,98911.981841,,0.0,1787.13,1658.514,,1,0.105532559686599,51.25122782494918,31.98187626160021,19.269351563348977,42.620728977059045,1658.514,1824.2616506500165,1492.766349349983,0.1998748887860055,0.9111551490035747,78.72656182088502,49611.0745083,1.993748025442422,0.9,-0.0013808081033585,-0.0013798552264798,0.0177109628797145,,,,0.0237466522791042,0,1,ETH,,0.0
2025-04-23 16:00:00+00:00,2025-04-23 16:00:00+00:00,1794.99,1810.17,1774.45,1786.4,43881.71122,,0.0,1793.152,1669.1915,,1,0.1353395405001747,52.633181275837615,36.11213726444769,16.521044011389925,42.12781976441197,1669.1915,1838.9547153648127,1499.428284635187,0.2034077160886729,0.8452117107587898,75.94568325233114,50206.123255950006,0.874031061834664,0.8,-0.0046967452117959,-0.004685732751656,0.0171744612897833,,,,0.0235825233790931,0,1,ETH,,0.0
2025-04-23 20:00:00+00:00,2025-04-23 20:00:00+00:00,1786.17,1807.15,1785.69,1795.19,17249.887981,,0.0,1793.152,1680.2615,,1,0.1365486764882779,53.81729658606832,39.65316912877182,14.164127457296502,40.65154692409684,1680.2615,1852.5525469264144,1507.9704530735858,0.2050764680693026,0.8335300993588078,76.8654941080307,50289.2725235,0.3430132733166738,0.925,0.0049084443769319,0.0049205105239586,0.0171230682840916,,,,0.0226447044179707,0,2,ETH,,0.0
2025-04-24 00:00:00+00:00,2025-04-24 00:00:00+00:00,1795.19,1803.0,1766.49,1768.1,47230.306312,,0.0,1788.3580000000002,1689.3515,,1,0.1197238846141668,51.97069409025403,42.11667412106826,9.854019969185764,40.35572214380421,1689.3515,1860.029735785937,1518.673264214063,0.2020636152818841,0.7306928579305376,68.20882376991165,52264.567797,0.9036773535647804,0.7,-0.0152053422188366,-0.0150903247010066,0.0177991526196051,,,,0.022824343727054,0,1,ETH,,0.0
2025-04-24 04:00:00+00:00,2025-04-24 04:00:00+00:00,1768.01,1776.48,1751.16,1756.66,42624.124183,,0.0,1780.232,1697.8115000000005,,1,0.0847932812548246,49.01907453837407,43.49715420452942,5.521920333844648,39.281741990675336,1697.8115000000005,1864.1679998760192,1531.455000123981,0.1959658064231734,0.6768746638810568,64.88552794987544,53768.61492574999,0.7927324191233192,0.65,-0.0064912448903602,-0.0064702222724958,0.0179745702424021,,,,0.0223616078186304,0,1,ETH,,0.0
2025-04-24 08:00:00+00:00,2025-04-24 08:00:00+00:00,1756.66,1760.84,1722.93,1755.11,48692.264364,,0.0,1772.292,1703.831,,1,0.0761472052583815,46.02428344173427,44.0025800519704,2.0217033897638714,39.1837604199128,1703.831,1869.330437086656,1538.3315629133444,0.194267432728546,0.654921977085487,64.42750199261054,53415.59720045,0.9115739019312096,0.55,-0.0008827457952269,-0.0008823562897772,0.0170551256002576,,,,0.0223255296932458,0,0,ETH,,0.0
2025-04-24 12:00:00+00:00,2025-04-24 12:00:00+00:00,1755.11,1777.76,1744.51,1764.55,32657.87189,,0.0,1767.922,1709.7745,,1,0.0360447638507244,43.90649231540124,43.98336250465657,-0.0768701892553309,38.75992038991903,1709.7745,1875.0313138958263,1544.5176861041734,0.1933083150974898,0.6657284159990189,66.00157900032825,52567.6196994,0.621254530388652,0.65,0.0053641673546677,0.0053785802599266,0.0170453900525716,,,,0.0219658952083641,0,0,ETH,,0.0
2025-04-24 16:00:00+00:00,2025-04-24 16:00:00+00:00,1764.54,1778.03,1745.9,1762.98,36954.424113,,0.0,1761.48,1716.6029999999998,,1,0.0379629084486312,41.62165320143208,43.51102064401167,-1.8893674425795908,38.28635464778196,1716.6029999999998,1878.7743228779975,1554.431677122002,0.1889444710023202,0.6429876724718148,65.48259990190644,53270.20426615,0.6937165836340204,0.6,-0.0008901413190906,-0.0008897452608312,0.0167011534226458,,,,0.0217168400366322,0,0,ETH,,0.0
2025-04-24 20:00:00+00:00,2025-04-24 20:00:00+00:00,1762.94,1775.04,1749.13,1769.71,10234.310423,,0.0,1761.802,1723.9145,,1,0.0076411071064574,39.89408234916095,42.787632985041526,-2.8935506358805725,37.40232931579752,1723.9145,1881.76062095012,1566.0683790498804,0.183125231500889,0.6450637485556949,66.69166198084062,51098.0719018,0.2002876046412914,0.7,0.0038101323023963,0.0038174000839488,0.0166425581175494,,,,0.0211347222515539,0,0,ETH,,0.0
2025-04-25 00:00:00+00:00,2025-04-25 00:00:00+00:00,1769.72,1790.61,1738.78,1760.76,41100.668191,,0.0,1762.622,1733.28,,1,-0.0191790284036788,37.37197889112281,41.70450216625778,-4.332523275134975,38.43287722181199,1733.28,1875.786675492764,1590.7733245072363,0.1644358389790035,0.5964165359446457,63.505872561194565,48812.4111001,0.842012661630554,0.5,-0.0050701573290542,-0.0050573257765397,0.0146465675133956,,,,0.0218274365738726,0,0,ETH,,0.0
2025-04-25 04:00:00+00:00,2025-04-25 04:00:00+00:00,1760.76,1781.75,1758.01,1777.05,28713.202543,,0.0,1767.0099999999998,1743.157,,1,-0.0083813690313436,36.26956759048221,40.617515251102674,-4.347947660620463,37.38338599168256,1743.157,1867.9450284482443,1618.3689715517555,0.1431747438105052,0.6358022897767677,66.63036655206446,49355.01242505,0.5817687228141937,0.7,0.0092091520615018,0.0092516867716212,0.0146596966001792,,,,0.0210367665466264,0,0,ETH,,0.0
2025-04-25 08:00:00+00:00,2025-04-25 08:00:00+00:00,1777.05,1793.59,1764.29,1790.28,40991.34874,,0.0,1772.1559999999995,1753.7184999999995,,1,-0.0039003165877515,36.04791124279541,39.70359444944122,-3.6556832066458114,36.806001277990944,1753.7184999999995,1854.6331414104504,1652.803858589549,0.1150864764333052,0.6811506214013755,68.95508632377245,48831.51205985,0.8394445924541358,0.75,0.0074173461138794,0.0074449227652571,0.0145865715067626,,,,0.0205587959860976,0,0,ETH,,0.0
2025-04-25 12:00:00+00:00,2025-04-25 12:00:00+00:00,1790.25,1827.58,1757.22,1806.41,88136.567752,,0.0,1780.842,1763.0715,,1,0.0064630796574569,36.750170101527374,39.11290957985845,-2.362739478331079,39.20271547242016,1763.0715,1845.401023811327,1680.741976188673,0.0933932898482301,0.7632014494540144,71.55678537248164,50935.52368325,1.7303555824828685,1.0,0.008969418069771,0.0090097638358246,0.0138981594523477,,,,0.0217020031290903,0,1,ETH,,0.0
2025-04-25 16:00:00+00:00,2025-04-25 16:00:00+00:00,1806.41,1810.9,1782.56,1802.39,21283.294127,,0.0,1787.378,1771.645,,1,0.008950962830273,36.56088379310927,38.602504422508616,-2.041620629399347,38.42680722439016,1771.645,1829.095117319287,1714.194882680713,0.0648551118528679,0.7675799583587486,69.98268092407032,50003.9236732,0.4256324816847713,0.95,-0.0022278883078961,-0.0022254084067293,0.0139998739921394,,,,0.0213199181222655,0,0,ETH,,0.0
2025-04-25 20:00:00+00:00,2025-04-25 20:00:00+00:00,1802.39,1809.63,1783.93,1784.46,16532.107383,,0.0,1792.118,1775.7099999999998,,1,-0.0059770832056773,34.56562091565206,37.795127721137305,-3.229506805485244,37.51774956550516,1775.7099999999998,1823.972043885437,1727.4479561145629,0.0543580245484196,0.5906509473652907,63.29478406706354,44097.96419375,0.3748950248670004,0.55,-0.0099977135080071,-0.0099479025072265,0.0109240226161597,,,,0.0210247075112387,0,0,ETH,,0.0
2025-04-26 00:00:00+00:00,2025-04-26 00:00:00+00:00,1784.6,1815.91,1784.6,1797.6,18727.108559,,0.0,1796.2279999999998,1780.6649999999995,,1,0.0166845766642158,33.65667568783624,36.967437314477095,-3.310761626640854,37.08433888225479,1780.6649999999995,1814.348443707552,1746.9815562924473,0.0378324319370038,0.7513846290039969,65.86901537137912,43389.71799855,0.4316024492167896,0.9,0.0073365934344943,0.0073635721730942,0.0109079996574767,,,,0.0206299170462031,0,0,ETH,,0.0
2025-04-26 04:00:00+00:00,2025-04-26 04:00:00+00:00,1797.59,1810.79,1788.74,1800.38,12971.432519,,0.0,1798.248,1782.8695,,1,0.0248881399929412,32.782753635412746,36.13050057866423,-3.3477469432514795,36.010457533522306,1782.8695,1815.642098600048,1750.0969013999522,0.036763878231186,0.7671515343304903,66.4058220572879,40789.5753008,0.3180085211317607,0.9,0.001545311843433,0.0015465064530486,0.0080810952585068,,,,0.0200015871835514,0,0,ETH,,0.0
2025-04-26 08:00:00+00:00,2025-04-26 08:00:00+00:00,1800.39,1841.25,1779.21,1785.91,46082.778991,,0.0,1794.148,1782.4055,,1,0.0175487576277271,30.570162242369637,35.018432911405306,-4.448270669035672,37.86971056684214,1782.4055,1814.726886402812,1750.0841135971884,0.0362671529041081,0.5542133303987101,61.02572095989767,39742.9434017,1.1595210381178966,0.5,-0.0080696644851142,-0.0080371921483242,0.0066727832030863,,,,0.0212047138807902,0,1,ETH,,0.0
2025-04-26 12:00:00+00:00,2025-04-26 12:00:00+00:00,1785.91,1804.36,1780.03,1800.25,22317.073494,,0.0,1793.72,1782.8145,,1,0.0202317871411974,29.632204173833088,33.941187163890866,-4.308982990057778,36.902588383496266,1782.8145,1815.8146154391895,1749.81438456081,0.0370202457285262,0.7641733183044299,64.12750243309452,37535.9924321,0.5945513105686504,0.85,0.0079974548995381,0.0080295199646118,0.0069104221010824,,,,0.0204985909643084,0,1,ETH,,0.0
2025-04-26 16:00:00+00:00,2025-04-26 16:00:00+00:00,1800.24,1814.99,1795.71,1813.1,10085.615524,,0.0,1799.448,1783.6050000000002,1675.318166666667,1,0.0284291370293479,29.58471902983638,33.06989353707997,-3.485174507243592,35.643832070389394,1783.6050000000002,1818.6484350485205,1748.56156495148,0.0392950625822648,0.9208348861799888,66.686074079468,36268.9040075,0.2780788612171575,1.0,0.0071125433027867,0.0071378975142339,0.0070590767798917,,,,0.0196590546965911,0,1,ETH,,0.0
2025-04-26 20:00:00+00:00,2025-04-26 20:00:00+00:00,1813.1,1831.35,1805.51,1820.8,10869.506586,,0.0,1804.088,1784.9045,1679.3755,1,0.028869136751219,29.82461278847313,32.4208373873586,-2.5962245988854704,34.94355835107586,1784.9045,1823.2824981108947,1746.526501889105,0.0430028588206202,0.9676572745701654,68.15193026636533,31866.78024475,0.3410920871991996,1.0,0.0042378775002487,0.0042468700016546,0.0070938585490417,,,,0.0191913215900021,0,1,ETH,,0.0
