date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-07-03 04:00:00+00:00,2025-07-03 04:00:00+00:00,2561.3,2605.5,2559.33,2600.09,32295.263993,,0.0
2025-07-03 08:00:00+00:00,2025-07-03 08:00:00+00:00,2600.09,2616.85,2581.48,2597.27,28605.633176,,0.0
2025-07-03 12:00:00+00:00,2025-07-03 12:00:00+00:00,2597.27,2636.36,2565.18,2570.39,79687.512562,,0.0
2025-07-03 16:00:00+00:00,2025-07-03 16:00:00+00:00,2570.4,2592.34,2565.0,2586.0,19206.139684,,0.0
2025-07-03 20:00:00+00:00,2025-07-03 20:00:00+00:00,2586.16,2603.83,2585.47,2590.92,8282.464479,,0.0
2025-07-04 00:00:00+00:00,2025-07-04 00:00:00+00:00,2591.07,2603.04,2571.6,2578.01,21176.738508,,0.0
2025-07-04 04:00:00+00:00,2025-07-04 04:00:00+00:00,2578.01,2584.69,2530.27,2535.34,35736.803131,,0.0
2025-07-04 08:00:00+00:00,2025-07-04 08:00:00+00:00,2535.34,2558.75,2527.4,2549.06,27486.986962,,0.0
2025-07-04 12:00:00+00:00,2025-07-04 12:00:00+00:00,2549.06,2555.99,2497.34,2500.8,37924.22827,,0.0
2025-07-04 16:00:00+00:00,2025-07-04 16:00:00+00:00,2500.71,2503.8,2474.4,2482.74,29822.841546,,0.0
2025-07-04 20:00:00+00:00,2025-07-04 20:00:00+00:00,2482.74,2520.99,2481.37,2508.07,13232.067316,,0.0
2025-07-05 00:00:00+00:00,2025-07-05 00:00:00+00:00,2508.07,2524.96,2498.0,2518.39,10055.218232,,0.0
2025-07-05 04:00:00+00:00,2025-07-05 04:00:00+00:00,2518.44,2529.8,2512.39,2521.48,10615.528672,,0.0
2025-07-05 08:00:00+00:00,2025-07-05 08:00:00+00:00,2521.47,2526.0,2508.6,2517.88,7633.387845,,0.0
2025-07-05 12:00:00+00:00,2025-07-05 12:00:00+00:00,2517.88,2521.9,2501.73,2507.9,7393.058129,,0.0
2025-07-05 16:00:00+00:00,2025-07-05 16:00:00+00:00,2507.95,2513.58,2487.9,2505.66,13027.340727,,0.0
2025-07-05 20:00:00+00:00,2025-07-05 20:00:00+00:00,2505.53,2522.9,2498.11,2516.21,4806.543601,,0.0
2025-07-06 00:00:00+00:00,2025-07-06 00:00:00+00:00,2516.21,2521.0,2509.32,2514.69,5520.581511,,0.0
2025-07-06 04:00:00+00:00,2025-07-06 04:00:00+00:00,2514.69,2527.0,2508.69,2517.79,10331.453968,,0.0
2025-07-06 08:00:00+00:00,2025-07-06 08:00:00+00:00,2517.79,2518.4,2503.19,2516.11,8317.034673,,0.0
2025-07-06 12:00:00+00:00,2025-07-06 12:00:00+00:00,2516.11,2570.59,2511.54,2558.37,37839.659633,,0.0
2025-07-06 16:00:00+00:00,2025-07-06 16:00:00+00:00,2558.36,2560.75,2523.93,2541.0,18665.148063,,0.0
2025-07-06 20:00:00+00:00,2025-07-06 20:00:00+00:00,2541.01,2605.47,2540.0,2570.62,32413.260968,,0.0
2025-07-07 00:00:00+00:00,2025-07-07 00:00:00+00:00,2570.4,2590.73,2550.44,2577.19,17617.068418,,0.0
2025-07-07 04:00:00+00:00,2025-07-07 04:00:00+00:00,2577.2,2580.6,2559.81,2578.18,12171.152788,,0.0
2025-07-07 08:00:00+00:00,2025-07-07 08:00:00+00:00,2578.19,2588.19,2552.43,2563.22,15489.122853,,0.0
2025-07-07 12:00:00+00:00,2025-07-07 12:00:00+00:00,2563.21,2569.41,2527.05,2533.79,32054.050115,,0.0
2025-07-07 16:00:00+00:00,2025-07-07 16:00:00+00:00,2533.74,2557.69,2511.22,2543.71,31506.982349,,0.0
2025-07-07 20:00:00+00:00,2025-07-07 20:00:00+00:00,2543.71,2545.57,2523.06,2542.37,8968.264194,,0.0
2025-07-08 00:00:00+00:00,2025-07-08 00:00:00+00:00,2542.38,2554.52,2523.57,2538.01,16373.727968,,0.0
2025-07-08 04:00:00+00:00,2025-07-08 04:00:00+00:00,2538.01,2563.57,2532.1,2553.5,17441.466464,,0.0
2025-07-08 08:00:00+00:00,2025-07-08 08:00:00+00:00,2553.5,2586.0,2543.52,2575.21,23464.109952,,0.0
2025-07-08 12:00:00+00:00,2025-07-08 12:00:00+00:00,2575.21,2600.91,2557.68,2564.7,27001.976658,,0.0
2025-07-08 16:00:00+00:00,2025-07-08 16:00:00+00:00,2564.89,2628.42,2559.56,2610.21,34885.839874,,0.0
2025-07-08 20:00:00+00:00,2025-07-08 20:00:00+00:00,2610.2,2617.62,2596.71,2615.18,13433.504132,,0.0
2025-07-09 00:00:00+00:00,2025-07-09 00:00:00+00:00,2615.18,2627.28,2590.0,2591.5,16453.444863,,0.0
2025-07-09 04:00:00+00:00,2025-07-09 04:00:00+00:00,2591.5,2647.69,2590.6,2624.69,33335.910438,,0.0
2025-07-09 08:00:00+00:00,2025-07-09 08:00:00+00:00,2624.7,2630.89,2604.05,2626.13,16410.120564,,0.0
2025-07-09 12:00:00+00:00,2025-07-09 12:00:00+00:00,2626.14,2674.9,2623.83,2656.84,48459.555715,,0.0
2025-07-09 16:00:00+00:00,2025-07-09 16:00:00+00:00,2656.87,2796.0,2652.2,2764.99,71828.479174,,0.0
2025-07-09 20:00:00+00:00,2025-07-09 20:00:00+00:00,2764.99,2782.99,2731.77,2768.49,51356.104993,,0.0
2025-07-10 00:00:00+00:00,2025-07-10 00:00:00+00:00,2768.5,2798.34,2755.44,2775.9,29583.414112,,0.0
2025-07-10 04:00:00+00:00,2025-07-10 04:00:00+00:00,2775.9,2824.44,2765.8,2790.75,45068.366695,,0.0
2025-07-10 08:00:00+00:00,2025-07-10 08:00:00+00:00,2790.74,2797.13,2771.99,2778.9,21784.200477,,0.0
2025-07-10 12:00:00+00:00,2025-07-10 12:00:00+00:00,2778.91,2795.24,2758.0,2769.6,46492.44517,,0.0
2025-07-10 16:00:00+00:00,2025-07-10 16:00:00+00:00,2769.73,2840.62,2768.85,2815.88,62844.115563,,0.0
2025-07-10 20:00:00+00:00,2025-07-10 20:00:00+00:00,2815.85,3002.99,2813.08,2951.1,119109.149559,,0.0
2025-07-11 00:00:00+00:00,2025-07-11 00:00:00+00:00,2951.11,2974.99,2914.1,2969.89,45608.267566,,0.0
2025-07-11 04:00:00+00:00,2025-07-11 04:00:00+00:00,2969.9,3029.71,2945.23,2968.71,84965.031691,,0.0
2025-07-11 08:00:00+00:00,2025-07-11 08:00:00+00:00,2968.7,3039.95,2962.85,2984.21,50604.331995,,0.0
2025-07-11 12:00:00+00:00,2025-07-11 12:00:00+00:00,2984.22,3010.0,2938.65,2951.62,55631.836756,,0.0
2025-07-11 16:00:00+00:00,2025-07-11 16:00:00+00:00,2951.66,3010.95,2936.49,3008.09,53173.549199,,0.0
2025-07-11 20:00:00+00:00,2025-07-11 20:00:00+00:00,3008.09,3010.23,2923.41,2958.49,42567.833569,,0.0
2025-07-12 00:00:00+00:00,2025-07-12 00:00:00+00:00,2958.04,2971.35,2931.9,2966.63,13478.057289,,0.0
2025-07-12 04:00:00+00:00,2025-07-12 04:00:00+00:00,2966.6,2978.87,2941.81,2963.26,21900.014914,,0.0
2025-07-12 08:00:00+00:00,2025-07-12 08:00:00+00:00,2963.26,2980.77,2957.63,2963.49,18145.236798,,0.0
2025-07-12 12:00:00+00:00,2025-07-12 12:00:00+00:00,2963.49,2967.99,2904.39,2916.09,50113.543589,,0.0
2025-07-12 16:00:00+00:00,2025-07-12 16:00:00+00:00,2916.1,2946.0,2910.55,2940.94,18312.176841,,0.0
2025-07-12 20:00:00+00:00,2025-07-12 20:00:00+00:00,2940.95,2948.3,2915.0,2943.28,7745.340758,,0.0
2025-07-13 00:00:00+00:00,2025-07-13 00:00:00+00:00,2943.5,2960.77,2936.26,2955.01,13892.480667,,0.0
2025-07-13 04:00:00+00:00,2025-07-13 04:00:00+00:00,2955.05,2967.94,2949.01,2962.7,16282.208791,,0.0
2025-07-13 08:00:00+00:00,2025-07-13 08:00:00+00:00,2962.71,2966.85,2944.45,2964.38,10074.377871,,0.0
2025-07-13 12:00:00+00:00,2025-07-13 12:00:00+00:00,2964.37,3020.38,2958.42,2992.61,54145.638651,,0.0
2025-07-13 16:00:00+00:00,2025-07-13 16:00:00+00:00,2992.61,3010.75,2962.0,2989.05,34363.442469,,0.0
2025-07-13 20:00:00+00:00,2025-07-13 20:00:00+00:00,2989.06,2998.77,2940.0,2972.01,23597.362578,,0.0
2025-07-14 00:00:00+00:00,2025-07-14 00:00:00+00:00,2972.22,3053.41,2963.28,3037.46,45216.204644,,0.0
2025-07-14 04:00:00+00:00,2025-07-14 04:00:00+00:00,3037.46,3066.0,3017.13,3044.82,56589.761319,,0.0
2025-07-14 08:00:00+00:00,2025-07-14 08:00:00+00:00,3044.83,3083.33,3023.39,3051.72,55118.491172,,0.0
2025-07-14 12:00:00+00:00,2025-07-14 12:00:00+00:00,3051.71,3068.07,2992.83,3012.3,70834.529725,,0.0
2025-07-14 16:00:00+00:00,2025-07-14 16:00:00+00:00,3012.21,3030.14,2983.31,3000.43,42515.871517,,0.0
2025-07-14 20:00:00+00:00,2025-07-14 20:00:00+00:00,3000.46,3019.09,2981.03,3013.79,14413.408973,,0.0
2025-07-15 00:00:00+00:00,2025-07-15 00:00:00+00:00,3013.79,3023.4,2932.73,2952.0,55070.078905,,0.0
2025-07-15 04:00:00+00:00,2025-07-15 04:00:00+00:00,2952.01,2995.82,2934.93,2977.57,34400.927708,,0.0
2025-07-15 08:00:00+00:00,2025-07-15 08:00:00+00:00,2977.57,2989.68,2958.5,2980.94,15683.963458,,0.0
2025-07-15 12:00:00+00:00,2025-07-15 12:00:00+00:00,2981.0,3067.34,2966.75,3039.72,113292.952149,,0.0
2025-07-15 16:00:00+00:00,2025-07-15 16:00:00+00:00,3039.72,3098.01,3033.19,3041.41,71705.329121,,0.0
2025-07-15 20:00:00+00:00,2025-07-15 20:00:00+00:00,3040.93,3144.36,3028.61,3137.65,39595.164471,,0.0
2025-07-16 00:00:00+00:00,2025-07-16 00:00:00+00:00,3137.6,3152.7,3103.2,3116.48,39849.512623,,0.0
2025-07-16 04:00:00+00:00,2025-07-16 04:00:00+00:00,3116.48,3175.0,3101.31,3162.08,48228.546213,,0.0
2025-07-16 08:00:00+00:00,2025-07-16 08:00:00+00:00,3162.0,3173.53,3143.33,3151.04,48418.096389,,0.0
2025-07-16 12:00:00+00:00,2025-07-16 12:00:00+00:00,3151.04,3266.93,3148.0,3244.76,96126.161779,,0.0
2025-07-16 16:00:00+00:00,2025-07-16 16:00:00+00:00,3244.76,3383.58,3234.37,3383.57,93037.084481,,0.0
2025-07-16 20:00:00+00:00,2025-07-16 20:00:00+00:00,3383.41,3423.99,3342.39,3371.4,67344.73389,,0.0
2025-07-17 00:00:00+00:00,2025-07-17 00:00:00+00:00,3371.4,3398.72,3310.91,3330.3,50004.666275,,0.0
2025-07-17 04:00:00+00:00,2025-07-17 04:00:00+00:00,3330.17,3470.19,3320.61,3448.51,71943.349457,,0.0
2025-07-17 08:00:00+00:00,2025-07-17 08:00:00+00:00,3448.52,3482.35,3425.71,3433.46,51533.149464,,0.0
2025-07-17 12:00:00+00:00,2025-07-17 12:00:00+00:00,3433.4,3441.24,3363.02,3420.39,71012.026503,,0.0
2025-07-17 16:00:00+00:00,2025-07-17 16:00:00+00:00,3420.0,3456.0,3365.63,3412.01,58574.485011,,0.0
2025-07-17 20:00:00+00:00,2025-07-17 20:00:00+00:00,3412.18,3524.12,3372.3,3476.89,72702.423857,,0.0
2025-07-18 00:00:00+00:00,2025-07-18 00:00:00+00:00,3476.88,3626.74,3459.06,3596.53,95533.581956,,0.0
2025-07-18 04:00:00+00:00,2025-07-18 04:00:00+00:00,3596.53,3674.19,3576.03,3605.52,77288.921638,,0.0
2025-07-18 08:00:00+00:00,2025-07-18 08:00:00+00:00,3605.51,3628.57,3582.82,3610.41,48059.652808,,0.0
2025-07-18 12:00:00+00:00,2025-07-18 12:00:00+00:00,3610.42,3671.83,3530.23,3563.96,102481.975885,,0.0
2025-07-18 16:00:00+00:00,2025-07-18 16:00:00+00:00,3563.91,3624.52,3537.33,3551.16,50232.105425,,0.0
2025-07-18 20:00:00+00:00,2025-07-18 20:00:00+00:00,3551.52,3577.09,3476.34,3547.16,55178.223774,,0.0
2025-07-19 00:00:00+00:00,2025-07-19 00:00:00+00:00,3546.91,3599.0,3507.18,3593.0,30557.213032,,0.0
2025-07-19 04:00:00+00:00,2025-07-19 04:00:00+00:00,3593.0,3608.58,3566.74,3571.22,18931.278214,,0.0
2025-07-19 08:00:00+00:00,2025-07-19 08:00:00+00:00,3571.22,3577.94,3537.73,3552.41,19940.270958,,0.0
2025-07-19 12:00:00+00:00,2025-07-19 12:00:00+00:00,3552.53,3572.71,3526.42,3552.19,25039.746244,,0.0
2025-07-19 16:00:00+00:00,2025-07-19 16:00:00+00:00,3552.22,3582.23,3532.75,3578.01,21357.429685,,0.0
2025-07-19 20:00:00+00:00,2025-07-19 20:00:00+00:00,3578.01,3598.75,3539.08,3592.11,17903.040129,,0.0
2025-07-20 00:00:00+00:00,2025-07-20 00:00:00+00:00,3592.11,3694.0,3579.49,3657.81,45140.742978,,0.0
2025-07-20 04:00:00+00:00,2025-07-20 04:00:00+00:00,3657.45,3689.89,3633.01,3668.01,32633.233814,,0.0
2025-07-20 08:00:00+00:00,2025-07-20 08:00:00+00:00,3668.01,3767.91,3668.01,3755.95,68075.148402,,0.0
2025-07-20 12:00:00+00:00,2025-07-20 12:00:00+00:00,3755.94,3790.0,3724.38,3785.88,48753.328551,,0.0
2025-07-20 16:00:00+00:00,2025-07-20 16:00:00+00:00,3785.89,3824.15,3730.57,3750.21,67981.302186,,0.0
2025-07-20 20:00:00+00:00,2025-07-20 20:00:00+00:00,3750.27,3773.32,3681.93,3756.92,57608.520368,,0.0
2025-07-21 00:00:00+00:00,2025-07-21 00:00:00+00:00,3757.0,3766.31,3701.17,3757.6,42054.946175,,0.0
2025-07-21 04:00:00+00:00,2025-07-21 04:00:00+00:00,3757.44,3812.98,3748.02,3787.99,46902.143384,,0.0
2025-07-21 08:00:00+00:00,2025-07-21 08:00:00+00:00,3788.0,3837.58,3755.96,3808.26,46754.422125,,0.0
2025-07-21 12:00:00+00:00,2025-07-21 12:00:00+00:00,3808.26,3858.88,3775.76,3810.29,61022.711797,,0.0
2025-07-21 16:00:00+00:00,2025-07-21 16:00:00+00:00,3810.29,3818.26,3719.0,3736.7,65440.686991,,0.0
2025-07-21 20:00:00+00:00,2025-07-21 20:00:00+00:00,3736.0,3781.8,3719.39,3762.77,20389.887559,,0.0
2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,3762.77,3798.94,3695.55,3732.09,54654.017646,,0.0
2025-07-22 04:00:00+00:00,2025-07-22 04:00:00+00:00,3732.1,3734.75,3650.41,3677.2,69765.008311,,0.0
2025-07-22 08:00:00+00:00,2025-07-22 08:00:00+00:00,3677.17,3720.0,3617.1,3705.71,62491.617717,,0.0
2025-07-22 12:00:00+00:00,2025-07-22 12:00:00+00:00,3705.96,3729.4,3625.01,3717.92,84635.856889,,0.0
2025-07-22 16:00:00+00:00,2025-07-22 16:00:00+00:00,3718.0,3749.66,3655.0,3669.7,49896.177884,,0.0
2025-07-22 20:00:00+00:00,2025-07-22 20:00:00+00:00,3669.5,3750.83,3661.42,3746.39,25693.365396,,0.0
2025-07-23 00:00:00+00:00,2025-07-23 00:00:00+00:00,3746.59,3764.12,3712.09,3729.01,36255.374867,,0.0
2025-07-23 04:00:00+00:00,2025-07-23 04:00:00+00:00,3729.01,3738.33,3663.0,3673.13,33300.026779,,0.0
2025-07-23 08:00:00+00:00,2025-07-23 08:00:00+00:00,3673.13,3697.97,3640.0,3671.79,40727.887756,,0.0
2025-07-23 12:00:00+00:00,2025-07-23 12:00:00+00:00,3671.79,3681.0,3579.11,3644.79,97432.985845,,0.0
2025-07-23 16:00:00+00:00,2025-07-23 16:00:00+00:00,3644.76,3644.76,3552.58,3588.01,57019.153272,,0.0
2025-07-23 20:00:00+00:00,2025-07-23 20:00:00+00:00,3588.01,3636.6,3527.0,3628.82,49835.461714,,0.0
2025-07-24 00:00:00+00:00,2025-07-24 00:00:00+00:00,3628.83,3665.08,3612.63,3640.8,25759.8752,,0.0
2025-07-24 04:00:00+00:00,2025-07-24 04:00:00+00:00,3640.81,3657.93,3507.02,3592.0,73244.792559,,0.0
2025-07-24 08:00:00+00:00,2025-07-24 08:00:00+00:00,3591.98,3660.79,3580.44,3655.0,52367.511724,,0.0
2025-07-24 12:00:00+00:00,2025-07-24 12:00:00+00:00,3655.0,3770.74,3611.79,3730.73,78116.167704,,0.0
2025-07-24 16:00:00+00:00,2025-07-24 16:00:00+00:00,3730.74,3754.35,3666.57,3733.28,43249.894244,,0.0
2025-07-24 20:00:00+00:00,2025-07-24 20:00:00+00:00,3733.06,3743.5,3695.16,3707.19,36486.117151,,0.0
2025-07-25 00:00:00+00:00,2025-07-25 00:00:00+00:00,3707.37,3708.5,3573.72,3595.62,70649.617181,,0.0
2025-07-25 04:00:00+00:00,2025-07-25 04:00:00+00:00,3595.62,3667.44,3579.42,3631.7,53398.847421,,0.0
2025-07-25 08:00:00+00:00,2025-07-25 08:00:00+00:00,3631.78,3746.69,3628.61,3720.71,52143.73308,,0.0
2025-07-25 12:00:00+00:00,2025-07-25 12:00:00+00:00,3720.96,3734.72,3601.86,3634.13,55583.578392,,0.0
2025-07-25 16:00:00+00:00,2025-07-25 16:00:00+00:00,3634.21,3659.76,3616.18,3640.88,27054.585802,,0.0
2025-07-25 20:00:00+00:00,2025-07-25 20:00:00+00:00,3641.04,3730.54,3639.53,3724.71,24703.138475,,0.0
2025-07-26 00:00:00+00:00,2025-07-26 00:00:00+00:00,3724.94,3767.79,3697.04,3739.26,30352.517545,,0.0
2025-07-26 04:00:00+00:00,2025-07-26 04:00:00+00:00,3739.26,3757.0,3730.87,3742.12,14557.717325,,0.0
2025-07-26 08:00:00+00:00,2025-07-26 08:00:00+00:00,3742.12,3783.75,3730.07,3739.75,30073.21665,,0.0
2025-07-26 12:00:00+00:00,2025-07-26 12:00:00+00:00,3739.75,3754.98,3716.31,3736.03,26283.740978,,0.0
2025-07-26 16:00:00+00:00,2025-07-26 16:00:00+00:00,3736.04,3757.21,3709.15,3750.46,19712.762559,,0.0
2025-07-26 20:00:00+00:00,2025-07-26 20:00:00+00:00,3750.46,3795.0,3733.56,3741.67,23227.614088,,0.0
2025-07-27 00:00:00+00:00,2025-07-27 00:00:00+00:00,3741.83,3788.43,3730.72,3774.18,14874.867344,,0.0
2025-07-27 04:00:00+00:00,2025-07-27 04:00:00+00:00,3774.19,3811.87,3762.86,3768.17,26184.686678,,0.0
2025-07-27 08:00:00+00:00,2025-07-27 08:00:00+00:00,3768.17,3841.48,3750.74,3815.39,36245.430877,,0.0
2025-07-27 12:00:00+00:00,2025-07-27 12:00:00+00:00,3815.33,3837.05,3792.0,3819.01,23094.448741,,0.0
2025-07-27 16:00:00+00:00,2025-07-27 16:00:00+00:00,3819.16,3868.99,3808.75,3829.25,33099.655901,,0.0
2025-07-27 20:00:00+00:00,2025-07-27 20:00:00+00:00,3828.8,3880.18,3816.06,3872.99,20167.651128,,0.0
2025-07-28 00:00:00+00:00,2025-07-28 00:00:00+00:00,3872.9,3907.0,3843.0,3879.91,41821.975035,,0.0
2025-07-28 04:00:00+00:00,2025-07-28 04:00:00+00:00,3879.76,3941.79,3868.3,3893.17,42681.712926,,0.0
2025-07-28 08:00:00+00:00,2025-07-28 08:00:00+00:00,3893.17,3903.86,3858.48,3879.25,28599.101471,,0.0
2025-07-28 12:00:00+00:00,2025-07-28 12:00:00+00:00,3879.25,3890.02,3773.0,3807.63,68336.313045,,0.0
2025-07-28 16:00:00+00:00,2025-07-28 16:00:00+00:00,3807.62,3822.6,3753.27,3797.69,34005.508291,,0.0
2025-07-28 20:00:00+00:00,2025-07-28 20:00:00+00:00,3797.46,3804.02,3765.81,3798.32,26058.971924,,0.0
2025-07-29 00:00:00+00:00,2025-07-29 00:00:00+00:00,3798.32,3822.21,3730.59,3791.63,52483.994402,,0.0
2025-07-29 04:00:00+00:00,2025-07-29 04:00:00+00:00,3791.81,3881.72,3774.82,3877.21,40733.254238,,0.0
2025-07-29 08:00:00+00:00,2025-07-29 08:00:00+00:00,3877.21,3886.19,3811.71,3825.47,34214.41261,,0.0
2025-07-29 12:00:00+00:00,2025-07-29 12:00:00+00:00,3825.73,3874.99,3747.0,3761.42,59600.601962,,0.0
2025-07-29 16:00:00+00:00,2025-07-29 16:00:00+00:00,3761.42,3797.0,3716.51,3766.0,51881.996115,,0.0
2025-07-29 20:00:00+00:00,2025-07-29 20:00:00+00:00,3765.52,3802.75,3741.0,3794.0,30601.353958,,0.0
2025-07-30 00:00:00+00:00,2025-07-30 00:00:00+00:00,3794.0,3829.02,3755.27,3817.38,24605.138196,,0.0
2025-07-30 04:00:00+00:00,2025-07-30 04:00:00+00:00,3817.38,3834.26,3786.01,3811.15,25693.671272,,0.0
2025-07-30 08:00:00+00:00,2025-07-30 08:00:00+00:00,3811.05,3826.0,3744.55,3758.79,34080.46907,,0.0
2025-07-30 12:00:00+00:00,2025-07-30 12:00:00+00:00,3758.7,3832.1,3749.52,3797.71,41688.191459,,0.0
2025-07-30 16:00:00+00:00,2025-07-30 16:00:00+00:00,3797.72,3822.86,3675.98,3760.69,75792.62936,,0.0
2025-07-30 20:00:00+00:00,2025-07-30 20:00:00+00:00,3760.49,3812.03,3742.4,3810.43,23129.521541,,0.0
2025-07-31 00:00:00+00:00,2025-07-31 00:00:00+00:00,3810.43,3868.32,3801.17,3863.63,35547.234763,,0.0
2025-07-31 04:00:00+00:00,2025-07-31 04:00:00+00:00,3863.64,3883.06,3854.37,3864.09,24626.277754,,0.0
2025-07-31 08:00:00+00:00,2025-07-31 08:00:00+00:00,3864.11,3874.66,3826.3,3838.48,23864.52307,,0.0
2025-07-31 12:00:00+00:00,2025-07-31 12:00:00+00:00,3838.48,3845.64,3762.85,3788.35,45039.790505,,0.0
2025-07-31 16:00:00+00:00,2025-07-31 16:00:00+00:00,3788.35,3821.02,3735.09,3737.87,34294.280131,,0.0
2025-07-31 20:00:00+00:00,2025-07-31 20:00:00+00:00,3737.87,3758.78,3685.0,3698.64,33804.30212,,0.0
2025-08-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,3698.24,3724.67,3615.85,3704.72,64605.689483,,0.0
2025-08-01 04:00:00+00:00,2025-08-01 04:00:00+00:00,3704.71,3704.71,3625.0,3650.86,43696.411621,,0.0
2025-08-01 08:00:00+00:00,2025-08-01 08:00:00+00:00,3650.85,3650.85,3586.0,3642.92,50032.965024,,0.0
2025-08-01 12:00:00+00:00,2025-08-01 12:00:00+00:00,3642.8,3675.87,3564.44,3616.0,68337.513943,,0.0
2025-08-01 16:00:00+00:00,2025-08-01 16:00:00+00:00,3616.0,3634.19,3515.0,3518.4,63073.412458,,0.0
2025-08-01 20:00:00+00:00,2025-08-01 20:00:00+00:00,3518.27,3552.93,3430.02,3487.88,59625.340322,,0.0
2025-08-02 00:00:00+00:00,2025-08-02 00:00:00+00:00,3487.88,3532.26,3477.84,3528.59,33485.428576,,0.0
2025-08-02 04:00:00+00:00,2025-08-02 04:00:00+00:00,3528.6,3537.76,3453.88,3519.51,33497.676518,,0.0
2025-08-02 08:00:00+00:00,2025-08-02 08:00:00+00:00,3519.5,3524.52,3474.21,3508.53,19274.573111,,0.0
2025-08-02 12:00:00+00:00,2025-08-02 12:00:00+00:00,3508.3,3517.66,3451.01,3459.3,22802.676442,,0.0
2025-08-02 16:00:00+00:00,2025-08-02 16:00:00+00:00,3459.15,3480.93,3371.9,3382.95,54494.07768,,0.0
2025-08-02 20:00:00+00:00,2025-08-02 20:00:00+00:00,3382.95,3441.57,3368.0,3394.3,30843.035114,,0.0
2025-08-03 00:00:00+00:00,2025-08-03 00:00:00+00:00,3394.31,3452.28,3355.27,3443.55,37313.743061,,0.0
2025-08-03 04:00:00+00:00,2025-08-03 04:00:00+00:00,3443.56,3459.65,3433.84,3456.13,17385.874375,,0.0
2025-08-03 08:00:00+00:00,2025-08-03 08:00:00+00:00,3456.13,3516.61,3453.73,3484.81,20830.737295,,0.0
2025-08-03 12:00:00+00:00,2025-08-03 12:00:00+00:00,3484.82,3504.39,3454.54,3476.23,22141.737258,,0.0
2025-08-03 16:00:00+00:00,2025-08-03 16:00:00+00:00,3476.11,3514.97,3467.37,3496.94,13884.728713,,0.0
2025-08-03 20:00:00+00:00,2025-08-03 20:00:00+00:00,3496.94,3522.0,3483.27,3496.98,13698.364297,,0.0
2025-08-04 00:00:00+00:00,2025-08-04 00:00:00+00:00,3497.0,3576.46,3491.25,3556.92,31681.702607,,0.0
2025-08-04 04:00:00+00:00,2025-08-04 04:00:00+00:00,3556.88,3565.69,3520.24,3552.2,23318.616234,,0.0
2025-08-04 08:00:00+00:00,2025-08-04 08:00:00+00:00,3552.26,3574.47,3542.27,3555.81,15037.062606,,0.0
2025-08-04 12:00:00+00:00,2025-08-04 12:00:00+00:00,3555.84,3666.0,3551.05,3648.75,62308.332573,,0.0
2025-08-04 16:00:00+00:00,2025-08-04 16:00:00+00:00,3648.76,3718.98,3648.61,3669.92,50147.269013,,0.0
2025-08-04 20:00:00+00:00,2025-08-04 20:00:00+00:00,3669.61,3737.11,3660.93,3721.2,35416.664969,,0.0
2025-08-05 00:00:00+00:00,2025-08-05 00:00:00+00:00,3721.2,3723.16,3647.7,3652.2,25982.358249,,0.0
2025-08-05 04:00:00+00:00,2025-08-05 04:00:00+00:00,3652.01,3680.5,3601.54,3613.44,44404.380958,,0.0
2025-08-05 08:00:00+00:00,2025-08-05 08:00:00+00:00,3613.43,3694.26,3608.41,3673.85,27167.874616,,0.0
2025-08-05 12:00:00+00:00,2025-08-05 12:00:00+00:00,3673.92,3682.1,3557.08,3570.64,67978.336929,,0.0
2025-08-05 16:00:00+00:00,2025-08-05 16:00:00+00:00,3570.61,3612.79,3559.33,3571.15,23453.406807,,0.0
2025-08-05 20:00:00+00:00,2025-08-05 20:00:00+00:00,3571.15,3624.78,3545.0,3612.16,19247.531719,,0.0
2025-08-06 00:00:00+00:00,2025-08-06 00:00:00+00:00,3612.16,3614.29,3564.41,3583.69,15729.984234,,0.0
2025-08-06 04:00:00+00:00,2025-08-06 04:00:00+00:00,3583.61,3662.7,3569.47,3640.14,27263.796347,,0.0
2025-08-06 08:00:00+00:00,2025-08-06 08:00:00+00:00,3640.19,3644.99,3609.38,3619.73,22081.479391,,0.0
2025-08-06 12:00:00+00:00,2025-08-06 12:00:00+00:00,3619.59,3669.75,3573.06,3664.81,38947.558629,,0.0
2025-08-06 16:00:00+00:00,2025-08-06 16:00:00+00:00,3664.81,3698.79,3638.37,3683.79,21564.943412,,0.0
2025-08-06 20:00:00+00:00,2025-08-06 20:00:00+00:00,3683.79,3686.08,3652.12,3683.11,11077.650504,,0.0
2025-08-07 00:00:00+00:00,2025-08-07 00:00:00+00:00,3683.11,3716.92,3647.84,3657.2,17519.61644,,0.0
2025-08-07 04:00:00+00:00,2025-08-07 04:00:00+00:00,3657.21,3711.0,3655.6,3702.2,19883.10858,,0.0
2025-08-07 08:00:00+00:00,2025-08-07 08:00:00+00:00,3702.2,3843.62,3702.2,3827.2,67982.777026,,0.0
2025-08-07 12:00:00+00:00,2025-08-07 12:00:00+00:00,3827.2,3866.0,3802.89,3836.8,52723.469745,,0.0
2025-08-07 16:00:00+00:00,2025-08-07 16:00:00+00:00,3836.91,3877.3,3780.55,3868.05,31777.336568,,0.0
